"Codigo","Descricao","Pasta","Familia","Subfamilia","Segmento","TemProjeto","TemBloco","TemRender"
"S206656","MESA ENC 304 CBE 60X50X33 E 520 ELD PRAT LISA 1900X700X900","D:\2022\REDES\ATACADÃO\S206656 -  MESA ENC 304 CBE 60X50X33 E 520 ELD PRAT LISA 1900X700X900","REDES","ATACADÃO","S206656 -  MESA ENC 304 CBE 60X50X33 E 520 ELD PRAT LISA 1900X700X900","True","True","True"
"S206657","MESA ENC 304 CBD 60X50X33 E 390 ELE PRAT LISA 1900X700X900","D:\2022\REDES\ATACADÃO\S206657 - MESA ENC 304 CBD 60X50X33 E 390 ELE PRAT LISA 1900X700X900","REDES","ATACADÃO","S206657 - MESA ENC 304 CBD 60X50X33 E 390 ELE PRAT LISA 1900X700X900","True","True","True"
"S206658","MESA ENC 304 PRAT LISA ESP LE 1750X700X900","D:\2022\REDES\ATACADÃO\S206658 - MESA ENC 304 PRAT LISA ESP LE 1750X700X900","REDES","ATACADÃO","S206658 - MESA ENC 304 PRAT LISA ESP LE 1750X700X900","True","True","True"
"S206659","MESA ENC 304 CBE 60X50X33 E 430  PRAT LISA 1900X700X900","D:\2022\REDES\ATACADÃO\S206659 - MESA ENC 304 CBE 60X50X33 E 430  PRAT LISA 1900X700X900","REDES","ATACADÃO","S206659 - MESA ENC 304 CBE 60X50X33 E 430  PRAT LISA 1900X700X900","True","True","True"
"S206660","PRATEL SUP LISA SOBRE MONTANTES 2 PLANOS-304-2000X400X800 MM - 1 P. C 2 HEAT LAMP E RECORTE 2 P. PARCIAL","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S206660 - PRATEL SUP LISA SOBRE MONTANTES 2 PLANOS-304-2000X400X800 MM - 1 P. C 2 HEAT LAMP E RECORTE 2 P. PARCIAL","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","True","True","True"
"S206661","MESA INOX 430 0,62X0,62X0,85 PRAT LISA","D:\2022\MOBILIARIO\MESAS\COMERCIAL\CENTRO\S206661 - MESA INOX 430 0,62X0,62X0,85 PRAT LISA","MOBILIARIO","MESAS","COMERCIAL","True","True","True"
"S206664","COIFA DE CENTRO C FILTRO E ILUMINAÇÃO - 430 3100X1800X450MM","D:\2022\REDES\ATACADÃO\S206664 - COIFA DE CENTRO C FILTRO E ILUMINAÇÃO - 430 3100X1800X450MM","REDES","ATACADÃO","S206664 - COIFA DE CENTRO C FILTRO E ILUMINAÇÃO - 430 3100X1800X450MM","True","True","True"
"S206665","REFRIG. VERT. 1 PORTA VIDRO INVERTIDA INOXIDAVELAL – 700X800X2050 MM C3 PRAT PERF. INOX","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\VERTICAL\S206665 - REFRIG. VERT. 1 PORTA VIDRO INVERTIDA INOXIDAVELAL – 700X800X2050 MM C3 PRAT PERF. INOX","REFRIGERAÇÃO","REFRIGERADOR","VERTICAL","True","True","True"
"S206667","CHAR BROILER A GAS ALTO DESEMPENHO 1000X820X900 MM","D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\CHAIR BROILER\S206667 - CHAR BROILER A GAS ALTO DESEMPENHO 1000X820X900 MM","COCÇÃO","LINHA PROFISSIONAL","LINHA 700","True","True","True"
"S206671","BASE DE APOIO TUBULAR LA 320X660x670 MM C RODIZIOS","D:\2022\REDES\MANIA DE CHURRASCO\S206671 - BASE DE APOIO TUBULAR LA 320X660x670 MM C RODIZIOS","REDES","MANIA DE CHURRASCO","S206671 - BASE DE APOIO TUBULAR LA 320X660x670 MM C RODIZIOS","True","True","True"
"S206673","REVESTIMENTO DE PAREDE INOX 200 - 2400X1000MM","D:\2022\REDES\MANIA DE CHURRASCO\S206673 - REVESTIMENTO DE PAREDE INOX 200 - 2400X1000MM","REDES","MANIA DE CHURRASCO","S206673 - REVESTIMENTO DE PAREDE INOX 200 - 2400X1000MM","True","True","True"
"S206674","BANCADA L PRO C01 CUBA-304 63X51X40-1470X600X1900 MM C PRAT. SOB. 1PLANO","D:\2022\REDES\MANIA DE CHURRASCO\S206674 - BANCADA L PRO C01 CUBA-304 63X51X40-1470X600X1900 MM C PRAT. SOB. 1PLANO","REDES","MANIA DE CHURRASCO","S206674 - BANCADA L PRO C01 CUBA-304 63X51X40-1470X600X1900 MM C PRAT. SOB. 1PLANO","True","True","True"
"S206675","BUFFET INOX ABERTO - 1100X600X800 MM C RODAS E DISPENSER PARA COPOS","D:\2022\REDES\MANIA DE CHURRASCO\S206675 - BUFFET INOX ABERTO - 1100X600X800 MM C RODAS E DISPENSER PARA COPOS","REDES","MANIA DE CHURRASCO","S206675 - BUFFET INOX ABERTO - 1100X600X800 MM C RODAS E DISPENSER PARA COPOS","True","True","True"
"S206676","BUFFET INOX ABERTO - 600X500X780 MM C RODAS - LATERAL PERFURADA","D:\2022\REDES\MANIA DE CHURRASCO\S206676 - BUFFET INOX ABERTO - 600X500X780 MM C RODAS - LATERAL PERFURADA","REDES","MANIA DE CHURRASCO","S206676 - BUFFET INOX ABERTO - 600X500X780 MM C RODAS - LATERAL PERFURADA","True","True","True"
"S206677","BANCADA DE ENCOSTO LP 1300X700X1870MM 304 CCB 30X30X10, CESTO PERF, PRAT. SOB. 2 PLANOS E FURO DETRI","D:\2022\REDES\MANIA DE CHURRASCO\S206677 - BANCADA DE ENCOSTO LP 1300X700X1870MM 304 CCB 30X30X10, CESTO PERF, PRAT. SOB. 2 PLANOS E FURO DETRI","REDES","MANIA DE CHURRASCO","S206677 - BANCADA DE ENCOSTO LP 1300X700X1870MM 304 CCB 30X30X10, CESTO PERF, PRAT. SOB. 2 PLANOS E FURO DETRI","True","True","True"
"S206678","BANCADA DE ENTRADASAIDA MAQ. LAVAR 1200X780X900MM INOX-304 C CBD 50X40X25 - E 350","D:\2022\REDES\MANIA DE CHURRASCO\S206678 - BANCADA DE ENTRADASAIDA MAQ. LAVAR 1200X780X900MM INOX-304 C CBD 50X40X25 - E 350","REDES","MANIA DE CHURRASCO","S206678 - BANCADA DE ENTRADASAIDA MAQ. LAVAR 1200X780X900MM INOX-304 C CBD 50X40X25 - E 350","True","True","True"
"S206679","ARMARIO VERTICAL 600X400X1800MM INOX-304 C 03 PRAT. INTERMEDIARIAS","D:\2022\REDES\MANIA DE CHURRASCO\S206679 - ARMARIO VERTICAL 600X400X1800MM INOX-304 C 03 PRAT. INTERMEDIARIAS","REDES","MANIA DE CHURRASCO","S206679 - ARMARIO VERTICAL 600X400X1800MM INOX-304 C 03 PRAT. INTERMEDIARIAS","True","True","True"
"S206680","PRATEL SUP LISA SOBRE MONTANTES 2 PLANO-304- 2000X400X850 MM","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S206680 - PRATEL SUP LISA SOBRE MONTANTES 2 PLANO-304- 2000X400X850 MM","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","True","True","True"
"S206681","BANCADA LP 430 APOIO FORNO COMB TAMPO CTO 700X600X900","D:\2022\MOBILIARIO\MESAS\MESA P FORNO COMBINADO\FORA DE USO - ATUALIZAR JAMERSON\S206681 - BANCADA LP 430 APOIO FORNO COMB TAMPO CTO 700X600X900","MOBILIARIO","MESAS","MESA P FORNO COMBINADO","True","True","True"
"S206682","BANCADA DE ENTRADASAIDA MAQ. LAVAR 700X620X900MM INOX-304","D:\2022\REDES\MANIA DE CHURRASCO\S206682 - BANCADA DE ENTRADASAIDA MAQ. LAVAR 700X620X900MM INOX-304","REDES","MANIA DE CHURRASCO","S206682 - BANCADA DE ENTRADASAIDA MAQ. LAVAR 700X620X900MM INOX-304","True","True","True"
"S206685","BANCADA DE CENTRO L PRO PRAT 304 1600X700X900X MM C RECORTE P  5 GNS 1-3 E TAMPO AQUECIDO","D:\2022\DISTRIBUIÇÃO\BANCADA AQUECIDA\S206685 - BANCADA DE CENTRO L PRO PRAT 304 1600X700X900X MM C RECORTE P  5 GNS 1-3 E TAMPO AQUECIDO","DISTRIBUIÇÃO","BANCADA AQUECIDA","S206685 - BANCADA DE CENTRO L PRO PRAT 304 1600X700X900X MM C RECORTE P  5 GNS 1-3 E TAMPO AQUECIDO","True","True","True"
"S206687","COIFA DE ENCOSTO 700X770X700","D:\2022\0-ARQUIVOS\JAMERSON\PEÇAS SAMUEL\S206687 - COIFA DE ENCOSTO 700X770X700","0-ARQUIVOS","JAMERSON","PEÇAS SAMUEL","False","False","False"
"S206688","CUBA INOX 304 C ACESSORIOS-20230228T223454Z-001-20230826T140120Z-001","D:\2022\0-ARQUIVOS\JAMERSON\jamerson.pc\Nova pasta\S206688 - CUBA INOX 304 C ACESSORIOS-20230228T223454Z-001-20230826T140120Z-001","0-ARQUIVOS","JAMERSON","jamerson.pc","False","False","False"
"S206689","02","D:\2022\0-ARQUIVOS\JAMERSON\jamerson.pc\Nova pasta\S206688 - CUBA INOX 304 C ACESSORIOS-20230228T223454Z-001-20230826T140120Z-001\S206688 - CUBA INOX 304 C ACESSORIOS-20230228T223454Z-001\S206689-02","0-ARQUIVOS","JAMERSON","jamerson.pc","False","False","False"
"S206696","MESA 304 ESP TRAS PRAT LISA 1050X700X900","D:\2022\REDES\ATACADÃO\S206696 - MESA 304 ESP TRAS PRAT LISA 1050X700X900","REDES","ATACADÃO","S206696 - MESA 304 ESP TRAS PRAT LISA 1050X700X900","True","True","True"
"S206697","MESA ENC  304 CBE 70X60X50 E 550 ESP LDE PRAT LISA 1900X700X900","D:\2022\REDES\ATACADÃO\S206697 - MESA ENC  304 CBE 70X60X50 E 550 ESP LDE PRAT LISA 1900X700X900","REDES","ATACADÃO","S206697 - MESA ENC  304 CBE 70X60X50 E 550 ESP LDE PRAT LISA 1900X700X900","True","True","True"
"S206698","MESA ENC 304 CBE 60X50X40 E 450 ESP LDE PRAT LISA","D:\2022\REDES\ATACADÃO\S206698  - MESA ENC 304 CBE 60X50X40 E 450 ESP LDE PRAT LISA","REDES","ATACADÃO","S206698  - MESA ENC 304 CBE 60X50X40 E 450 ESP LDE PRAT LISA","True","True","True"
"S206699","MESA 304 CBD 60X50X40 E 450 ESP LDE PRAT LISA 1900X700X900","D:\2022\REDES\ATACADÃO\S206699 - MESA 304 CBD 60X50X40 E 450 ESP LDE PRAT LISA 1900X700X900","REDES","ATACADÃO","S206699 - MESA 304 CBD 60X50X40 E 450 ESP LDE PRAT LISA 1900X700X900","True","True","True"
"S206700","MODULO EXPOSITOR NEUTRO LISO C PROTETOR SALIVAR RETO 650X1360X850","D:\2022\REDES\ATACADÃO\S206700 - MODULO EXPOSITOR NEUTRO LISO C PROTETOR SALIVAR RETO 650X1360X850","REDES","ATACADÃO","S206700 - MODULO EXPOSITOR NEUTRO LISO C PROTETOR SALIVAR RETO 650X1360X850","True","True","True"
"S206701","MESA ENC 304 CBE 70X60X50 E 500 ESP TRAS LDE PRAT LISA","D:\2022\REDES\ATACADÃO\S206701 - MESA ENC 304 CBE 70X60X50 E 500 ESP TRAS LDE PRAT LISA","REDES","ATACADÃO","S206701 - MESA ENC 304 CBE 70X60X50 E 500 ESP TRAS LDE PRAT LISA","True","True","True"
"S206702","MESA ENC 304 CBE 60X50X40 E 450 ESP LDE PRAT LISA 1950X700X900","D:\2022\REDES\ATACADÃO\S206702 - MESA ENC 304 CBE 60X50X40 E 450 ESP LDE PRAT LISA 1950X700X900","REDES","ATACADÃO","S206702 - MESA ENC 304 CBE 60X50X40 E 450 ESP LDE PRAT LISA 1950X700X900","True","True","True"
"S206703","MESA ENC 304 CBD 60X50X40 E 500 ESP LDE PRAT LISA C PLACA DE ALTILENO 60X50X20 1950X700X900","D:\2022\REDES\ATACADÃO\S206703 - MESA ENC 304 CBD 60X50X40 E 500 ESP LDE PRAT LISA C PLACA DE ALTILENO 60X50X20 1950X700X900","REDES","ATACADÃO","S206703 - MESA ENC 304 CBD 60X50X40 E 500 ESP LDE PRAT LISA C PLACA DE ALTILENO 60X50X20 1950X700X900","True","True","True"
"S206704","CHAIR BROILER A GAS GN ALTO DESENMPENHO 400X800X900","D:\2022\COCÇÃO\LINHA PROFISSIONAL\LINHA 700\CHAIR BROILER\S206704 -CHAIR BROILER A GAS GN ALTO DESENMPENHO 400X800X900","COCÇÃO","LINHA PROFISSIONAL","LINHA 700","True","True","True"
"S206709","MODULO EXPOSITOR AQUEC. 5 GNS 1-1X150 C PROT SAL RETO 1800X1060X1370MM C 1 CORRE BAND","D:\2022\REDES\ATACADÃO\S206709 - MODULO EXPOSITOR AQUEC. 5 GNS 1-1X150 C PROT SAL RETO 1800X1060X1370MM C 1 CORRE BAND","REDES","ATACADÃO","S206709 - MODULO EXPOSITOR AQUEC. 5 GNS 1-1X150 C PROT SAL RETO 1800X1060X1370MM C 1 CORRE BAND","True","True","True"
"S206710","MODULO EXPOSITOR AQUEC. 2 GNS 1-1X150 C PROT SAL RETO 800X1060X1370MM C 1 CORRE BAND","D:\2022\REDES\ATACADÃO\S206710 - MODULO EXPOSITOR AQUEC. 2 GNS 1-1X150 C PROT SAL RETO 800X1060X1370MM C 1 CORRE BAND","REDES","ATACADÃO","S206710 - MODULO EXPOSITOR AQUEC. 2 GNS 1-1X150 C PROT SAL RETO 800X1060X1370MM C 1 CORRE BAND","True","True","True"
"S206714","GUICHE PARA DEVOLUÇÃO 2 BOX 820X400X500mm","D:\2022\MOBILIARIO\GUICHE\COM PRATELEIRA\S206714 - GUICHE PARA DEVOLUÇÃO 2 BOX 820X400X500mm","MOBILIARIO","GUICHE","COM PRATELEIRA","True","True","True"
"S206715","REFRIG HORI","D:\2022\PROTOTIPOS\S206715 - REFRIG HORI","PROTOTIPOS","S206715 - REFRIG HORI","","False","False","False"
"S206719","PRAT. SOBRE MONT. 3 PLANOS 201 - 1° PLANO P 8GN'S 1_3X100 E 2 P. LISOS C SUPORTE BISNAGA","D:\2022\LINHA DELIVERY\PRATELEIRA\S206719 - PRAT. SOBRE MONT. 3 PLANOS 201 - 1° PLANO P 8GN'S 1_3X100 E 2 P. LISOS C SUPORTE BISNAGA","LINHA DELIVERY","PRATELEIRA","S206719 - PRAT. SOBRE MONT. 3 PLANOS 201 - 1° PLANO P 8GN'S 1_3X100 E 2 P. LISOS C SUPORTE BISNAGA","True","True","True"
"S206727","GUICHE PARA DEVOLUCAO 430 - 4 BOX-800X400X480 MM","D:\2022\MOBILIARIO\GUICHE\COM PRATELEIRA\S206727 - GUICHE PARA DEVOLUCAO 430 - 4 BOX-800X400X480 MM","MOBILIARIO","GUICHE","COM PRATELEIRA","True","True","True"
"S206729","ESTUFA DUPLA FRIA INOX - SUP FECHADO INF. AUTO SERVICO 1200X700X1790MM","D:\2022\DISTRIBUIÇÃO\VITRINES\BAIXA\REFRIGERADA\S206729 - ESTUFA DUPLA FRIA INOX - SUP FECHADO INF. AUTO SERVICO 1200X700X1790MM","DISTRIBUIÇÃO","VITRINES","BAIXA","True","False","False"
"S206733","BANCADA CENTRO LP CONTRAV 430 APOIO COCÇÃO LA 920X680X750mm","D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206733 - BANCADA CENTRO LP CONTRAV 430 APOIO COCÇÃO LA 920X680X750mm","MOBILIARIO","MESAS","ESPECIAIS","True","True","True"
"S206740","PRATEL SUP LISA L PRO 304 TRAY REST 1450X450 FIXAÇÃO NO TETO","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\TRY REST\S206740 - PRATEL SUP LISA L PRO 304 TRAY REST 1450X450 FIXAÇÃO NO TETO","MOBILIARIO","PRATELEIRA SUPERIOR","TRY REST","True","True","True"
"S206744","CONSERVADOR DE FRITURAS C GABINETE FECHADO 800x680x1320","D:\2022\DISTRIBUIÇÃO\CONSERVADOR DE FRITURAS C GABINETE\S206744 - CONSERVADOR DE FRITURAS C GABINETE FECHADO 800x680x1320","DISTRIBUIÇÃO","CONSERVADOR DE FRITURAS C GABINETE","S206744 - CONSERVADOR DE FRITURAS C GABINETE FECHADO 800x680x1320","True","True","True"
"S206746","BANCADA DE ENCOSTO L PRO LISA 304 2000X700X900XC BANHO MARIA ESQUERDO P2 GN 1-1X150","D:\2022\DISTRIBUIÇÃO\BANCADA COM BANHO MARIA\S206746- BANCADA DE ENCOSTO L PRO LISA 304 2000X700X900XC BANHO MARIA ESQUERDO P2 GN 1-1X150","DISTRIBUIÇÃO","BANCADA COM BANHO MARIA","S206746- BANCADA DE ENCOSTO L PRO LISA 304 2000X700X900XC BANHO MARIA ESQUERDO P2 GN 1-1X150","True","True","True"
"S206751","PISTA AQUEC. B. MARIA C_GAB. FECH. 430-1500X645X850 P.ABRIR 430 E PROT. SALIVAR-S_CORRE BANDEJA","D:\2022\DISTRIBUIÇÃO\PISTAS\AQUECIDA\S206751-PISTA AQUEC. B. MARIA C_GAB. FECH. 430-1500X645X850 P.ABRIR 430 E PROT. SALIVAR-S_CORRE BANDEJA","DISTRIBUIÇÃO","PISTAS","AQUECIDA","True","False","False"
"S206752","BANCADA DE CENTRO L PRO PRAT LISA 430 C RECORTE CENTRAL P 9 GN 1-6 - 1600X1000X9000","D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206752- BANCADA DE CENTRO L PRO PRAT LISA 430 C RECORTE CENTRAL P 9 GN 1-6 - 1600X1000X9000","MOBILIARIO","MESAS","ESPECIAIS","True","True","True"
"S206753","PISTA REFRIGERADA 3GN 1-1X65 1200 PROT C LED C GAB 430 MEIA SAIA E 2 CORRE BANDEJA LISO","D:\2022\DISTRIBUIÇÃO\MODULO EXPOSITOR\REFRIGERADO\S206753 - PISTA REFRIGERADA 3GN 1-1X65 1200 PROT C LED C GAB 430 MEIA SAIA E 2 CORRE BANDEJA LISO","DISTRIBUIÇÃO","MODULO EXPOSITOR","REFRIGERADO","True","True","True"
"S206754","MODULO BANHO MARIA 5 GNS 1-1X100 1850 PROT C LET C GAB  430 MEIA SAIA E 2 CORRE BANDEJA","D:\2022\DISTRIBUIÇÃO\MODULO EXPOSITOR\AQUECIDO\S206754 - MODULO BANHO MARIA 5 GNS 1-1X100 1850 PROT C LET C GAB  430 MEIA SAIA E 2 CORRE BANDEJA","DISTRIBUIÇÃO","MODULO EXPOSITOR","AQUECIDO","True","True","True"
"S206755","REVESTIMENTO DE PAREDE 430 1591X1100","D:\2022\AUXILIARES\S206755 - REVESTIMENTO DE PAREDE 430 1591X1100","AUXILIARES","S206755 - REVESTIMENTO DE PAREDE 430 1591X1100","","True","True","True"
"S206756","REVESTIMENTO DE PAREDE 430 2700X1100","D:\2022\AUXILIARES\S206756 - REVESTIMENTO DE PAREDE 430 2700X1100","AUXILIARES","S206756 - REVESTIMENTO DE PAREDE 430 2700X1100","","True","True","True"
"S206761","PRAT. SOBRE MONT. 3 PLANOS 430 - 1° PLANO P 8GN'S 1_3X100 E 2 P. LISOS C SUPORTE BISNAGA","D:\2022\LINHA DELIVERY\PRATELEIRA\S206761 - PRAT. SOBRE MONT. 3 PLANOS 430 - 1° PLANO P 8GN'S 1_3X100 E 2 P. LISOS C SUPORTE BISNAGA","LINHA DELIVERY","PRATELEIRA","S206761 - PRAT. SOBRE MONT. 3 PLANOS 430 - 1° PLANO P 8GN'S 1_3X100 E 2 P. LISOS C SUPORTE BISNAGA","True","True","True"
"S206762","MODULO ESCORREDOR 304 ESQUERDO P SAIDA DE MONTAGEM FASTFOOD C PRATELEIRAS","D:\2022\LINHA DELIVERY\S206762 - MODULO ESCORREDOR 304 ESQUERDO P SAIDA DE MONTAGEM FASTFOOD C PRATELEIRAS","LINHA DELIVERY","S206762 - MODULO ESCORREDOR 304 ESQUERDO P SAIDA DE MONTAGEM FASTFOOD C PRATELEIRAS","","True","True","True"
"S206763","PRATELEIRA  SOBRE MONT 2 PLANOS 304 1 PLANO P 5 GN 1-3X100 E SUP PARA BISNAGA 2 P LISO","D:\2022\LINHA DELIVERY\PRATELEIRA\S206763 - PRATELEIRA  SOBRE MONT 2 PLANOS 304 1 PLANO P 5 GN 1-3X100 E SUP PARA BISNAGA 2 P LISO","LINHA DELIVERY","PRATELEIRA","S206763 - PRATELEIRA  SOBRE MONT 2 PLANOS 304 1 PLANO P 5 GN 1-3X100 E SUP PARA BISNAGA 2 P LISO","True","True","True"
"S206764","PISTA BANHO MARIA G GN 1-1X100 2170 PROT C LED C GAB 430 FECHADA E 1 CORRE BANDEJA TUBULAR","D:\2022\DISTRIBUIÇÃO\PISTAS\AQUECIDA\S206764 - PISTA BANHO MARIA G GN 1-1X100 2170 PROT C LED C GAB 430 FECHADA E 1 CORRE BANDEJA TUBULAR","DISTRIBUIÇÃO","PISTAS","AQUECIDA","True","True","True"
"S206772","PLACA POLIETILENO 10mm 996X668X10mm PARA MESA 1000X700X900mm","D:\2022\MOBILIARIO\MESAS\TAMPO ALTILENO\S206772 - PLACA POLIETILENO 10mm 996X668X10mm PARA MESA 1000X700X900mm","MOBILIARIO","MESAS","TAMPO ALTILENO","False","False","False"
"S206773","CARRO AUXILIAR 02 PLANOS 304 C GUIDAO 530X1500X850","D:\2022\AUXILIARES\CARROS\CARRO PLATAFORMA\S206773 - CARRO AUXILIAR 02 PLANOS 304 C GUIDAO 530X1500X850","AUXILIARES","CARROS","CARRO PLATAFORMA","True","True","True"
"S206774","GRELHA DE PISO L PRO 900X200X80","D:\2022\AUXILIARES\GRELHA DE PISO\S206774 - GRELHA DE PISO L PRO 900X200X80","AUXILIARES","GRELHA DE PISO","S206774 - GRELHA DE PISO L PRO 900X200X80","True","True","True"
"S206775","GRELHA DE PISO L PRO 400X400X80","D:\2022\AUXILIARES\GRELHA DE PISO\S206775 - GRELHA DE PISO L PRO 400X400X80","AUXILIARES","GRELHA DE PISO","S206775 - GRELHA DE PISO L PRO 400X400X80","True","True","True"
"S206780","BANCADA DE CENTRO L PRO PRAT LPERF 201 C 2 GAVETAQS E 6 PES 2000X700X900","D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206780 - BANCADA DE CENTRO L PRO PRAT LPERF 201 C 2 GAVETAQS E 6 PES 2000X700X900","MOBILIARIO","MESAS","ESPECIAIS","True","True","True"
"S206781","COIFA INOX C FILTROS DE CARVÃO ATIVO 1700X1200X350MM","D:\2022\EXAUSTÃO\COIFAS\COM FILTRO ATIVO E MOTOR\S206781 - COIFA INOX C FILTROS DE CARVÃO ATIVO 1700X1200X350MM","EXAUSTÃO","COIFAS","COM FILTRO ATIVO E MOTOR","False","False","False"
"S206782","GRELHA DE PISO 304 CESTO PERF REM C GRAPAS 400X200X40","D:\2022\AUXILIARES\GRELHA DE PISO\S206782 - GRELHA DE PISO 304 CESTO PERF REM C GRAPAS 400X200X40","AUXILIARES","GRELHA DE PISO","S206782 - GRELHA DE PISO 304 CESTO PERF REM C GRAPAS 400X200X40","False","False","False"
"S206783","GRELHA DE PISO 304 CESTO PERF REM C GRAPAS 900X180X40","D:\2022\AUXILIARES\GRELHA DE PISO\S206783 - GRELHA DE PISO 304 CESTO PERF REM C GRAPAS 900X180X40","AUXILIARES","GRELHA DE PISO","S206783 - GRELHA DE PISO 304 CESTO PERF REM C GRAPAS 900X180X40","False","False","False"
"S206788","ESTANTE 4 PLANOS LISOS LP INOX 304 - 1400X600X1750MM","D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S206788 - ESTANTE 4 PLANOS LISOS LP INOX 304 - 1400X600X1750MM","MOBILIARIO","ESTANTES","PLANOS LISOS","True","True","True"
"S206789","FREEZER VERT. 2P BI-P. INOX 304AL-700X800X2050MM CROD 3 C 04 GRADES","D:\2022\REFRIGERAÇÃO\FREEZER\VERTICAL\S206789-FREEZER VERT. 2P BI-P. INOX 304AL-700X800X2050MM CROD 3 C 04 GRADES","REFRIGERAÇÃO","FREEZER","VERTICAL","True","False","False"
"S206790","REFRIGERADOR VERTICAL 2P BI-P. 304AL-700X800X2050MM CROD 3 C 04 GRADES","D:\2022\REFRIGERAÇÃO\REFRIGERADOR\VERTICAL\S206790-REFRIGERADOR VERTICAL 2P BI-P. 304AL-700X800X2050MM CROD 3 C 04 GRADES","REFRIGERAÇÃO","REFRIGERADOR","VERTICAL","True","False","False"
"S206793","BANCADA DE CENTRO L PRO 2 PRAT LISA 304 COM TAMPO AQUECIDO 1500X800X900","D:\2022\DISTRIBUIÇÃO\BANCADA AQUECIDA\S206793 - BANCADA DE CENTRO L PRO 2 PRAT LISA 304 COM TAMPO AQUECIDO 1500X800X900","DISTRIBUIÇÃO","BANCADA AQUECIDA","S206793 - BANCADA DE CENTRO L PRO 2 PRAT LISA 304 COM TAMPO AQUECIDO 1500X800X900","True","True","True"
"S206795","CONDIMENTADORA NEUTRA 304P 6 GN 1-3 INCLINADO 1200X370X130","D:\2022\LINHA DELIVERY\CONDIMENTADORA\S206795 - CONDIMENTADORA NEUTRA 304P 6 GN 1-3 INCLINADO 1200X370X130","LINHA DELIVERY","CONDIMENTADORA","S206795 - CONDIMENTADORA NEUTRA 304P 6 GN 1-3 INCLINADO 1200X370X130","True","True","True"
"S206796","MODULO COM 1 CUBA 400X340X180MM  304 - 800X580X900MM","D:\2022\BAR\MÓDULO COM CUBA\S206796 - MODULO COM 1 CUBA 400X340X180MM  304 - 800X580X900MM","BAR","MÓDULO COM CUBA","S206796 - MODULO COM 1 CUBA 400X340X180MM  304 - 800X580X900MM","True","True","True"
"S206799","PRATEL SUP LISA SOBRE MONTANTE 1 PLANO 304 1500X400X620","D:\2022\MOBILIARIO\PRATELEIRA SUPERIOR\SOBRE MONTANTES\S206799 - PRATEL SUP LISA SOBRE MONTANTE 1 PLANO 304 1500X400X620","MOBILIARIO","PRATELEIRA SUPERIOR","SOBRE MONTANTES","True","True","True"
"S206800","COIFA DE CENTRO S FILTRO S ILUMINAÇÃO 430 2850X1200X450","D:\2022\EXAUSTÃO\COIFAS\CENTRO\S206800 - COIFA DE CENTRO S FILTRO S ILUMINAÇÃO 430 2850X1200X450","EXAUSTÃO","COIFAS","CENTRO","True","True","True"
"S206814","SUPORTE P FIXAÇÃO DE MANTEGUEIRA TOSTADOR","D:\2022\LINHA DELIVERY\S206814 - SUPORTE P FIXAÇÃO DE MANTEGUEIRA TOSTADOR","LINHA DELIVERY","S206814 - SUPORTE P FIXAÇÃO DE MANTEGUEIRA TOSTADOR","","False","False","False"
"S206816","ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 1000X600X1800MM","D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S206816 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 1000X600X1800MM","MOBILIARIO","ESTANTES","PLANOS PERFURADOS","True","True","True"
"S206821","GRELHA DE PISO 304 CESTOPERFREMOV. CGRAPAS 1200X150X40MM","D:\2022\AUXILIARES\GRELHA DE PISO\S206821 - GRELHA DE PISO 304 CESTOPERFREMOV. CGRAPAS 1200X150X40MM","AUXILIARES","GRELHA DE PISO","S206821 - GRELHA DE PISO 304 CESTOPERFREMOV. CGRAPAS 1200X150X40MM","True","True","True"
"S206822","GRELHA DE PISO 304 CESTOPERFREMOV. CGRAPAS 1000X150X40MM","D:\2022\AUXILIARES\GRELHA DE PISO\S206822 - GRELHA DE PISO 304 CESTOPERFREMOV. CGRAPAS 1000X150X40MM","AUXILIARES","GRELHA DE PISO","S206822 - GRELHA DE PISO 304 CESTOPERFREMOV. CGRAPAS 1000X150X40MM","True","True","True"
"S206823","GRELHA DE PISO 304 CESTOPERFREMOV. CGRAPAS 900X150X40MM","D:\2022\AUXILIARES\GRELHA DE PISO\S206823 - GRELHA DE PISO 304 CESTOPERFREMOV. CGRAPAS 900X150X40MM","AUXILIARES","GRELHA DE PISO","S206823 - GRELHA DE PISO 304 CESTOPERFREMOV. CGRAPAS 900X150X40MM","True","True","True"
