filePath,ext,sizeBytes,sizeMB,domain,relevanceScore,keywordHits
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206474 - BANCADA ENC LP PRAT LISA 430 COM PRAT SOBRE MONT TUB 1 PLANO C SUP ROLO ETIQUETA 1600X700X1450\PROJETO\S206474\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24068,0.023,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S152650- BANCADA DE ENCOSTO PARA DESCASCADOR-700X700X500 MM\PROJETO\S152650 - ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24307,0.023,movel_inox,8,ordem; producao
"D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S200629 - MESA INOX 430 1,90X0,70X1,00 M-LISA-PRAT.LISA\PROJETO\ORDEM DE PRODUÇÃO ( PADRÃO )-.xlsx",.xlsx,23463,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206733 - BANCADA CENTRO LP CONTRAV 430 APOIO COCÇÃO LA 920X680X750mm\PROJETO\S202945\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23791,0.023,coccao,8,ordem; producao
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206641 - BANCADA CENTRO LP 2 PRAT LISA C RECORTE P 6 GN 1-3X100 E PRAT SOB MONT 1 ESQ 2000X400X500 - 2500X700X900\PROJETO\S206641\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24011,0.023,movel_inox,9,ordem; producao; corte
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206602 - BANCADA DE ENCOSTO L PRO 304 ESP TRAS CONTRAV 650X700X500\PROJETO\S206602\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23606,0.023,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206581-BANCADA LP-304 APOIO PARA FORNO FORZA TAMPO CTO. 700X700X700MM\PROJETO\CORTE CERTO.xlsx,.xlsx,24345,0.023,movel_inox,2,corte
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S207431 - BANCADA CENTRO PRAT. LISA C BANHO MARIA P6GN 1_3X150MM-1800X900X900MM PRAT. S MONT 1 PL\ORDEM DE PRODUÇÃO.xlsx,.xlsx,23548,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206882 - BANCADA DE ENCOSTO L PRO PRAT LISA 304-1900X670X900 MM P RECEBER TABULA DE ALTILENO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,23732,0.023,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206201 BANCADA DE ENCOSTO LISA C FURO P DETRITOS 1800X700X900\S206201 - LISTA DE CHAPA.xlsx,.xlsx,17025,0.016,movel_inox,2,chapa
D:\2022\MOBILIARIO\MESAS\ESPECIAIS\S206201 BANCADA DE ENCOSTO LISA C FURO P DETRITOS 1800X700X900\S206201 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,170637,0.163,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\MESAS\LISA\CENTRO\ESPECIAL\S206266 - MESA DE CENTRO COM GN's 1900X700X850\S206266 - LISTA DE CHAPA.xlsx,.xlsx,15957,0.015,movel_inox,2,chapa
D:\2022\MOBILIARIO\MESAS\LISA\CENTRO\ESPECIAL\S206266 - MESA DE CENTRO COM GN's 1900X700X850\S206266 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,244883,0.234,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\MESAS\LISA\CENTRO\ESPECIAL\S206351 - BANCADA LISA CENTRO L PRO ROD - 600X600X900\PROJETO\S206351\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23103,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\ESPECIAL\S207354 - GABINETE NEUTRO ABERTO COM LIXEIRA INOX 304 PORTA BASCULANTE E PEDAL 400X700X900 MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25352,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\ESPECIAL\S207352 - GABINETE  NEUTRO ABERTO - INOX 304 - 1000X700X900 MM COM CANTONEIRAS E LIXEIRA DIR BASCULANTE COM PEDAL\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25473,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\ESPECIAL\S207349 - GABINETE  NEUTRO ABERTO - INOX 304 - 1000X700X900 MM COM CANTONEIRAS E LIXEIRA ESQ BASCULANTE COM PEDAL\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25514,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\ESPECIAL\S207282 - MODULO LIXEIRA TAMPO ENCOSTO LISO INOX 304 PORTA BASCULANTE E PEDAL 500X700X900 MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,27313,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\ESPECIAL\S206425 - GABINETE NEUTRO COM PORTAS PERFURADAS -INOX-304 - 1400X690X1010 MM\PROJETO\S206425 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23529,0.022,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S207331 - GABINETE NEUTRO COM PORTAS DE CORRER TAMPO DE ENC. - INOX 304 - 1000X500X900\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,27046,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S207231 - GABINETE NEUTRO COM PORTAS DE CORRER  430 - 2000X700X1720 TAMPO CENTRO. ROD E PRAT. SOBRE MONT 3 P COM FECHAMENTO\PROJETO\S207231 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27748,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S206971 - GABINETE NEUTRO C PORTAS CORRER-INOX-304 - 2000X700X900MM C TAMPO ENC E CBD 50X40X25 E400\PROJETO\s206971 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27522,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S206972 - GABINETE NEUTRO C PORTAS CORRER-INOX-304 - 1800X700X900MM C TAMPO ENC\PROJETO\S206972 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27504,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S206964 - GABINETE NEUTRO C PORTAS CORRER-INOX-304 - 2000X700X900MM C TAMPO ENC\PROJETO\S206964 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27449,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S206965 - GABINETE NEUTRO C PORTAS CORRER-INOX-304 - 1600X700X900MM C TAMPO ENC\PROJETO\S206965 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27369,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S206963 - GABINETE NEUTRO C PORTAS CORRER-INOX-304 - 1700X700X900MM C TAMPO ENC\PROJETO\S206963 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27495,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S206962 - GABINETE NEUTRO C PORTAS CORRER-INOX-304 - 1700X700X900MM C TAMPO ENC E CBD 50X40X25 E400\PROJETO\S206962 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27518,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTAS DE CORRER\S206522 - GABINETE NEUTRO COM PORTAS-INOX-304 - 2100X700X750MM TAMPO DE ENC. C FECHADURA SEM PÉS\PROJETO\S206522 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23991,0.023,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA E GAVETAS\S206632 - GABINETE NEUTRO C 6 GAV. INOX-304 - 2200X700X900MM C NICHO PARA CARRO DETRITOS TAMPO C CUBA 50X40X25 #18\PROJETO\LISTA.xlsx,.xlsx,16829,0.016,lavacao,1,
D:\2022\MOBILIARIO\GABINETES\COM PORTA E GAVETAS\S206632 - GABINETE NEUTRO C 6 GAV. INOX-304 - 2200X700X900MM C NICHO PARA CARRO DETRITOS TAMPO C CUBA 50X40X25 #18\PROJETO\S206632\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,25475,0.024,lavacao,8,ordem; producao
"D:\2022\MOBILIARIO\GABINETES\COM PORTA E GAVETAS\S206518 - GABINETE NEUTRO C PORTAS 304 - 1100X700X750MM TAMPO DE ENC. C2GAV, FECHADURA E SEM PÉS\PROJETO\S206518 - ORDEM DE PRODUÇÃO.xlsx",.xlsx,24962,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA E GAVETAS\S206330 - GABINETE NEUTRO COM PORTAS-INOX-304 - 800X700X900MM C-01GAV\PROJETO\S206330\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,24982,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA E GAVETAS\S206042 - GABINETE NEUTRO 304- 2175x700x900 TAMPO C CUBA 750x450x250 - 5 GAV. DIR\PROJETO\S206042\S206042.xlsx,.xlsx,25900,0.025,lavacao,1,
D:\2022\MOBILIARIO\GABINETES\COM PORTA E GAVETAS\S206995 - GABINETE NEUTRO COM PORTAS-INOX-304 - 2600X700X900 MM TAMPO ENC. C CUBA 60X50X40 E 4 GAV\PROJETO\S206995 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,27968,0.027,lavacao,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S207002 - MODULO NEUTRO INOX 304 APOIO PRATOS E TALHERES 1000X700X1500MM C PRAT. SOBRE MONT. 2 PLANOS\PROJETO\S207002 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24975,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S206985 - GABINETE NEUTRO COM PORTAS-INOX-430 - 1300X700X900 MM C TAMPO DE ENCOSTO\PROJETO\S206985 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,25047,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S206877 - GABINETE NEUTRO CHANFRADO COM 5 PORTAS PERFURADAS -INOX-304 - 2500X690X900 MM\PROJETO\S206877 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24221,0.023,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S206538 - MODULO FECHADO SEM TAMPO -INOX-304 - 500X700X900MM\PROJETO\S206538\S206538 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24189,0.023,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S206537 - MODULO FECHADO SEM TAMPO -INOX-304 - 468X700X900MM\PROJETO\S206537\S206537 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24137,0.023,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S206043 - GABINETE NEUTRO C1PORTA 304-375X730X930 TAMPO CCUBA REDOND Ø250 CTAMP- ESP TRAS 690MM\PROJETO\S206043 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24123,0.023,lavacao,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S153609 - GABINETE NEUTRO COM PORTAS-INOX-304 - 1600X700X900 MM\PROJETO\S153609 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,24920,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S153603 - GABINETE NEUTRO COM PORTAS-INOX-304 - 1000X700X900 MM\PROJETO\S153603 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26828,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S206427 - GABINETE NEUTRO FECHADO COM PORTA -INOX 430 - 500X690X900 MM\PROJETO\S206427 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23798,0.023,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM PORTA\S206168 - GABINETE INOX-430  S TAMPO COM PORTA -290X800X650 MM\PROJETO\S206168 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23975,0.023,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\S207421 - MODULO ESCORREDOR  430 P SAIDA LINHA DE MONTAGEM FASTFOOD C PRATELEIRAS INTERM C PORT EMBALAGEM 600X1100X830\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,22350,0.021,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\S206239 - 1000X700X900 - (ATUALIZAR)\PROJETO\S206239 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,70466,0.067,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\S206239 - 1000X700X900 - (ATUALIZAR)\PROJETO\S206239 - LISTA DE CHAPAS.xls,.xls,66048,0.063,outros,2,chapa
D:\2022\MOBILIARIO\GABINETES\NEUTRO\S207369 - GABINETE NEUTRO ABERTO 430 - 1100X600X1860MM TAMPO CENTRO C NICHO P EMBALAGENS E HEAT LAMP\PROJETO\S207369 - ORDEM DE PRODUAÇÃO.xlsx,.xlsx,23439,0.022,outros,2,ordem
D:\2022\MOBILIARIO\GABINETES\NEUTRO\S207368 - GABINETE NEUTRO 2P 304 TAMPO CENTRO ESTENDIDO AQUEC 1770X1100X900 B. MARIA. 1 GN 12 E 2GN NEUTRAS C3 PARES CANTON ESQ\PROJETO\S207368 -ORDEM DE PRODUÇÃO.xlsx,.xlsx,25089,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\NEUTRO\S207266 - GABINETE NEUTRO DE CENTRO-INOX-304- 1200X700X900 MM PRAT. SOBRE MONT. 2 PLANOS - 1° PLANO C SUPORTE P TALHERES\PROJETO\S207266 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23945,0.023,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM GAVETAS\S153802 - GABINETE INOX-304 DE CENTRO COM GAVETAS 460X700X900 MM\PROJETO\S153802 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26644,0.025,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM GAVETAS\S153802 - GABINETE INOX-304 DE CENTRO COM GAVETAS 460X700X900 MM\PROJETO\S153802 - GABINETE INOX-304 DE CENTRO COM GAVETAS-460X700X900 MM.xlsx,.xlsx,33562,0.032,outros,1,
D:\2022\MOBILIARIO\GABINETES\COM GAVETAS\S153800 - GABINETE INOX-304 DE ENCOSTO COM GAVETAS 460X700X900 MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26751,0.026,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\COM GAVETAS\S207315 - MODULO C GAVETA PARA MASSA PIZZA 304 - 500X690X845MM\ORDEM DE PRODUÇÃO.xlsx,.xlsx,24806,0.024,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\ABERTO\S207292 - GABINETE NEUTRO ABERTO - INOX 304 - 900X700X900 MM C TAMPO DE CENTRO\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26640,0.025,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153653 - GABINETE NEUTRO ABERTO-INOX-304 - 1000X700X900 MM\PROJETO\S156353 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26441,0.025,outros,8,ordem; producao
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC03.pdf,.pdf,57095,0.054,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-M02.pdf,.pdf,77267,0.074,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC01.pdf,.pdf,60915,0.058,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC02.pdf,.pdf,59290,0.057,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC09.pdf,.pdf,55029,0.052,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC10.pdf,.pdf,54726,0.052,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC05.pdf,.pdf,58757,0.056,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC07.pdf,.pdf,56431,0.054,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-M01.pdf,.pdf,111088,0.106,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC04.pdf,.pdf,55890,0.053,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC08.pdf,.pdf,59110,0.056,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663-PC06.pdf,.pdf,60773,0.058,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663.pdf,.pdf,132433,0.126,outros,0,
D:\2022\MOBILIARIO\GABINETES\ABERTO\S153663 - GABINETE NEUTRO ABERTO - INOX-304 - 2000X700X900 MM\PROJETO\S153663\S153663 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23753,0.023,outros,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S207308 - ESTANTE 6 PLANOS PERFURADOS LP INOX 304 - 800X750X2060\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26194,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S207305 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 900X400X1750MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26214,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S207307 - ESTANTE 6 PLANOS PERFURADOS LP INOX 304 - 600X750X2060\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26190,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S207149 - ESTANTE  4PLANOS PERFURADOS LP INOX 304 - 850X500X1450 MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26027,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S207117 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 1600X500X1750\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26047,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S206973 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 825X500X1750MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,23109,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S207039 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 1100X300X1750\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25888,0.025,movel_inox,8,ordem; producao
"D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S206886 - ESTANTE INOX 304 0,85X0,50X1,80-C04 PRAT.PERF. FIXAÇÃO NO CHÃO #22\PROJETO\ORDEM DE PRODUÇÃO.xlsx",.xlsx,26416,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S206549 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 800X500X1750MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25258,0.024,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S206816 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 1000X600X1800MM\PROJETO\S206816 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22557,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S205727 - ESTANTE 4 PLANOS PERF 304 -700X500X1750\PROJETO\S205727\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23447,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S203314 - ESTANTE 4 PLANOS PERFURADOS LP INOX304 - 900X500X1750MM #18\PROJETO\S203314 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23088,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S202476 - ESTANTE 4 PLANOS PERFURADOS INOX 304 - 1400X500X1750MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25952,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S153065 - ESTANTE 4 PLANOS PERFURADOS LP INOXIDÁVEL - 1500X500X1750MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26115,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S202474 - ESTANTE 4 PLANOS PERFURADOS INOX 304-1400X400X1750 MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,25982,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S153062 - ESTANTE 4 PLAOS PERFURADOS LP 430 900X500X1750\PROJETO\S153062\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23667,0.023,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S153055 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 1500 X 500 X 1750MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,26238,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S153054 - ESTANTE 4 PLANOS PERFURADOS LP INOX 304 - 1200X500X1750MM\PROJETO\S153054 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26210,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S153053 - ESTANTE 4 PLANOS PERFURADOS LP 304 900X500X1750\PROJETO\S153053\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23595,0.023,movel_inox,8,ordem; producao
"D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S1132 - ESTANTE INOX 430 1,50 X 0,50 X 1,75 - C04 PRAT. PERF. DESM\PROJETO\ORDEM DE PRODUÇÃO.xlsx",.xlsx,26003,0.025,movel_inox,8,ordem; producao
"D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S1170 - ESTANTE INOX 430 0,90X0,50X1,75 -4 P PERF\PROJETO\S1170\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx",.xlsx,23456,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS PERFURADOS\S1130 - ESTANTE 430 4 PRAT  PERF DESM\PROJETO\S1130\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23612,0.023,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S207454 - ESTANTE 4 PLANOS LISOS LP INOX 430 - 900X400X1900MM\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,20866,0.02,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S207360 -  ESTANTE 4 PLANOS LISOS LP INOX 430 - 800X400X1750\PROJETO\ORDEM DE PRODUÇÃO.xlsx,.xlsx,24207,0.023,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S206903 - ESTANTE 4 PLANOS LISOS LP INOX 304 - 600X500X1655MM PLANOS SOLDADOS\PROJETO\S206903 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22723,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S206788 - ESTANTE 4 PLANOS LISOS LP INOX 304 - 1400X600X1750MM\PROJETO\S206788 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,22573,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S206500 - ESTANTE 4 PLANOS LISOS 304 1600X500X1750\PROJETO\S206500\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23403,0.022,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S206244 - ESTANTE DE 06 PLANOS LISOS COM RODIZIOS\PROJETO\S206244\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23701,0.023,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S202622 - ESTANTE 5 PLANOS LISOS LP INOX 304 - 1000X500X1750MM\PROJETO\S202622 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,26229,0.025,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S202161 - ESTANTE INOX 304 4 PLANOS LISOS 1000X500X1800\PROJETO\S202161\ORDEM DE PRODUÇÃO ( PADRÃO ).xlsx,.xlsx,23695,0.023,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S153056 - ESTANTE 4 PLANOS LISOS 304 1000X500X1750\PROJETO\S153056\ORDEM DE PRODUÇÃO ( PADRÃO )-.xlsx,.xlsx,24256,0.023,movel_inox,8,ordem; producao
D:\2022\MOBILIARIO\ESTANTES\PLANOS LISOS\S153052 - ESTANTE 4 PLANOS LISOS L P INOX 304 - 1500X500X1750MM\PROJETO\S153052 - ORDEM DE PRODUÇÃO.xlsx,.xlsx,23062,0.022,movel_inox,8,ordem; producao
